probe,weight,jew_type,jew_weight,complexity,price
585,9,1,5,4,587448.37
700,2,7,2,3,259348.76
585,4,6,6,4,763094.01
700,4,10,3,3,616417.79
600,4,9,1,4,389113.67
585,9,3,3,2,361938.08
500,8,1,4,1,177201.35
700,8,7,5,3,911340.23
500,4,7,9,5,1863982.95
700,4,9,7,2,947439.7
500,9,5,1,3,342808.74
600,10,7,1,5,926798.83
600,4,7,4,3,481077.51
700,3,1,2,1,126084.73
585,10,9,10,4,2829365.62
585,3,7,6,5,1096610.91
600,1,3,9,5,587285.86
585,4,4,8,3,537845.93
500,8,8,4,2,478477.62
700,7,7,3,5,1104632.55
700,7,6,4,3,682028.43
585,9,8,4,2,588026.7
585,9,10,2,2,489666.01
500,3,7,9,1,633868.31
500,10,4,6,5,943555.58
600,7,10,3,4,897327.66
700,3,1,8,5,480830.66
585,10,1,4,4,630815.83
500,8,4,3,1,210873.33
600,2,8,9,2,994976.08
500,9,9,7,3,1267685.08
500,9,9,6,2,820297.07
585,8,3,6,3,520764.16
700,4,10,3,2,474018.99
585,4,2,9,5,631541.99
700,2,7,4,5,707733.22
500,6,6,7,1,422092.68
700,6,6,10,4,1691071.01
500,5,8,8,3,1155125.96
700,5,7,6,5,1413816.69
700,6,1,5,1,256528.67
700,7,4,5,4,817075.53
500,5,5,7,3,559370.76
585,4,3,8,5,725108.25
700,5,9,4,5,1275592.52
500,1,5,6,4,448675.62
700,2,4,5,2,234904.06
700,7,6,9,2,939225.75
600,1,4,2,5,177946.64
600,4,7,9,4,1509305.68
600,9,4,10,5,1590943.73
500,7,5,2,5,522547.32
600,7,6,6,1,438102.97
700,2,3,10,4,632584.1
700,9,10,5,4,1664411.31
700,4,2,10,1,288997.23
585,4,10,9,1,1128197.41
600,7,4,4,1,274764.01
700,3,2,4,5,426246.69
700,6,6,5,3,699619.96
700,7,2,4,2,393311.18
600,1,3,4,4,179535.4
600,4,3,1,1,128258.56
700,3,10,4,5,1195555.28
500,10,6,7,2,649910.8
585,8,7,9,2,1025188.4
600,8,2,2,2,314535.04
600,5,6,10,4,1496256.01
500,4,2,2,5,267769.01
500,5,4,3,3,256397.19
585,8,8,8,3,1351220.72
500,7,4,4,4,468879.78
500,4,2,3,1,103324.95
585,7,2,5,4,513753.44
500,6,7,8,1,592743.46
500,10,1,6,4,505388.43
700,4,1,7,2,255866.85
585,4,4,8,3,538735.93
600,1,10,5,3,747503.76
585,8,6,7,5,1478617.31
500,2,9,8,5,2135090.83
500,1,2,7,5,274280.75
600,6,9,4,1,424685.63
700,5,6,10,1,733284.07
700,9,4,3,5,1134941.89
700,6,9,4,4,1066051.79
700,5,2,8,1,287305.22
585,6,10,9,1,1182845.66
600,10,8,5,3,961562.38
500,8,7,1,3,337128.32
600,2,2,6,3,198507.54
500,5,10,1,4,383345.66
700,10,4,8,5,1695174.25
600,4,10,4,4,914856.86
585,5,3,4,4,411378.35
500,8,9,6,4,1340250.15
500,6,2,2,4,291424.29
700,4,7,8,4,1379625.23
585,10,3,7,4,849550.71
700,8,4,2,5,972058.7
700,9,4,9,2,780785.65
600,5,8,6,5,1473436.31
500,9,3,3,3,360614.45
585,3,1,3,1,95888.84
700,4,3,3,4,418912.0
600,7,8,5,2,630709.63
700,7,4,9,4,1150298.25
600,10,7,6,4,1286086.0
600,6,9,4,2,552287.12
600,9,10,2,5,1109280.36
600,5,10,10,5,3869894.51
700,3,7,10,3,1349564.64
700,10,2,7,2,597412.69
585,4,4,1,3,215298.82
600,4,9,1,5,505675.88
600,7,2,8,1,292036.39
585,3,9,9,5,2678835.54
500,10,7,8,4,1472928.98
500,1,4,9,1,275763.04
700,2,8,1,3,220082.98
585,6,1,7,2,264794.53
600,1,4,3,3,137839.31
700,9,9,7,2,1194958.7
500,10,3,4,1,249281.95
700,2,7,3,1,196522.8
600,5,6,10,3,1151636.31
500,7,10,9,3,1956758.95
500,6,3,3,3,262263.39
500,7,7,5,4,811864.31
700,4,3,3,1,191335.98
700,2,7,10,4,1669264.67
500,7,2,9,1,251546.16
700,9,4,3,4,873918.22
585,9,10,7,1,925217.73
600,9,7,6,3,941721.8
700,4,10,6,2,901218.99
600,5,2,3,2,214064.35
600,9,6,5,3,739102.28
500,9,5,5,2,412050.34
700,8,10,1,3,646437.44
585,3,7,6,5,1097813.91
585,6,3,10,1,373890.13
500,9,2,3,3,338708.59
500,7,10,6,5,1933200.0
500,10,10,5,1,610972.36
500,6,7,7,5,1432039.81
585,4,7,4,1,278795.28
700,3,1,3,4,283776.4
500,7,9,3,2,408716.22
500,4,5,3,2,197556.91
585,6,1,3,5,496667.49
700,2,8,5,3,615694.05
600,10,4,5,4,846974.84
700,1,9,7,5,1748710.84
600,2,6,1,5,259285.2
700,2,4,4,1,154865.61
585,1,8,2,2,158730.5
600,5,6,10,2,885342.32
585,5,4,3,2,243436.46
600,1,1,10,4,230275.22
500,5,3,1,3,189817.62
585,8,1,4,5,666424.62
500,2,10,1,4,253969.98
600,5,2,9,2,331490.61
500,2,1,5,1,66192.82
700,8,1,2,1,317173.11
700,9,7,1,3,655478.01
700,5,9,3,3,623336.11
585,5,2,6,4,427491.0
700,7,1,5,3,497193.52
600,4,4,1,3,224543.11
700,10,7,8,5,2447074.52
700,4,8,8,2,961796.93
700,7,5,10,3,1151436.83
585,10,1,9,1,333287.18
585,3,2,7,2,204675.73
600,1,7,4,4,438326.29
585,3,5,1,5,305489.91
700,6,7,10,5,2606431.49
500,7,10,5,5,1571421.47
700,2,6,7,3,644029.36
585,6,7,1,4,448175.6
585,9,2,5,1,288189.65
585,5,1,7,3,300381.57
585,7,9,7,5,2173485.19
500,5,6,1,1,134142.53
585,7,8,2,2,367415.57
700,2,4,10,4,836675.37
700,7,10,2,3,681860.43
700,9,3,6,2,570971.89
700,2,5,8,4,799363.27
600,9,3,10,5,1326334.28
585,2,8,4,4,582374.29
500,1,5,1,4,101787.38
585,2,2,7,3,219580.83
600,2,10,5,4,1032837.84
700,8,5,2,2,460006.74
500,3,6,3,3,259018.69
585,10,10,4,3,966890.96
500,10,9,7,4,1689813.86
700,9,6,1,1,380329.67
700,2,8,2,3,288673.19
500,2,3,1,3,89351.56
585,2,2,10,3,319903.1
500,1,10,10,4,2710395.32
500,4,6,9,2,693305.56
600,1,7,7,2,536923.21
700,6,10,3,3,746463.35
700,10,5,7,3,1040591.79
585,4,5,4,2,274651.91
700,6,1,2,1,239096.96
700,3,2,9,5,653153.28
700,2,9,7,5,1858004.04
585,3,2,2,1,96983.09
500,10,2,4,4,503806.43
585,5,8,9,2,1095691.85
600,6,10,10,2,1799723.95
585,4,5,6,5,831078.39
700,8,9,3,5,1381509.92
600,10,7,8,3,1278845.64
585,9,6,4,1,377459.55
585,5,2,7,4,462344.17
700,8,6,1,4,747893.54
700,6,2,5,1,276617.49
500,6,2,9,5,659387.64
585,4,7,8,3,982911.02
700,4,8,5,3,745930.61
500,3,4,6,1,194799.85
500,5,9,2,1,212625.54
585,7,1,7,2,300322.54
700,6,7,9,2,1045892.9
500,1,3,1,5,94658.84
585,9,5,2,4,631142.57
500,6,3,1,2,171357.37
700,4,5,6,3,571627.4
700,1,4,6,2,226991.5
585,5,4,1,3,259656.63
700,8,8,10,2,1494809.16
600,2,10,6,5,1703601.32
500,1,5,1,3,77604.91
585,8,3,2,3,402807.94
700,4,10,6,1,694467.99
600,7,9,10,4,2674620.5
600,6,9,7,2,967374.17
700,4,8,9,1,862305.99
500,6,6,2,4,390158.05
585,9,3,10,1,453026.0
700,9,8,9,3,1781137.35
585,6,1,2,2,221320.82
500,6,2,5,3,276726.44
700,5,4,6,5,932760.32
700,2,7,2,1,154408.61
700,5,7,2,1,269972.84
500,1,6,5,3,344469.63
700,9,5,1,5,1057698.5
700,4,1,9,2,284540.21
500,8,2,10,3,492730.3
500,2,1,2,3,81746.17
585,7,10,5,4,1320790.56
500,7,10,10,5,3859040.49
600,9,8,9,5,2747123.24
500,7,7,5,1,370501.0
500,4,7,8,4,1214154.62
500,9,1,9,2,314073.34
600,10,10,4,4,1284881.0
585,2,2,3,3,131828.04
700,3,6,10,2,852626.39
585,5,1,8,3,317001.5
600,8,4,1,3,413314.66
700,2,4,7,1,248497.93
585,5,4,7,1,305871.9
600,8,2,4,1,260897.18
585,10,6,3,5,1031611.67
500,9,3,10,1,388970.17
600,8,9,10,4,2737052.86
600,7,1,3,3,355762.08
585,4,9,2,3,373274.32
500,7,8,9,1,846800.86
600,5,2,6,3,339977.21
500,7,7,3,3,432703.17
585,4,6,7,3,695899.07
600,10,2,9,1,396433.49
500,2,5,7,3,459914.7
585,8,7,5,5,1275280.64
500,9,9,10,3,2021551.66
700,4,8,9,5,2460943.99
600,9,8,2,1,348594.69
600,5,8,7,2,800894.3
600,7,10,2,1,332984.47
500,8,1,6,2,248253.0
600,9,3,6,2,451630.79
700,5,2,5,4,521892.34
500,4,8,1,1,132785.08
585,10,7,2,4,755268.47
700,2,5,2,2,160816.14
600,2,2,5,5,293901.64
500,8,10,2,4,641254.79
600,1,9,9,2,1152021.16
700,3,5,1,1,142759.43
500,6,5,7,4,769711.75
600,5,5,6,2,424113.48
585,6,8,7,1,636930.35
700,4,5,5,5,840400.78
585,9,7,7,3,1056149.74
585,1,4,9,2,367942.26
585,9,5,4,5,983250.38
600,10,7,10,1,965922.6
600,8,5,10,5,1823036.17
700,1,2,2,3,91385.22
585,4,4,2,2,185536.02
585,1,2,10,4,356888.37
585,4,1,9,4,377597.5
500,9,10,1,5,720152.37
700,7,9,6,1,723052.5
700,4,3,6,4,542793.38
700,1,4,6,2,226851.5
700,1,5,10,4,993874.59
700,6,8,5,4,1135328.12
700,3,6,10,5,1870424.81
600,2,9,6,4,1121895.38
585,6,3,3,3,334537.16
600,5,1,7,1,184535.45
500,10,5,4,1,299597.92
585,8,8,4,1,427179.38
585,1,3,3,3,109137.08
700,10,5,9,2,950076.53
600,3,2,6,2,189266.95
500,9,1,3,2,246501.88
585,7,2,2,3,344208.66
585,10,2,8,4,794868.13
585,2,1,7,4,212473.36
500,5,9,9,5,2727014.45
700,2,1,4,2,125425.62
500,6,2,5,4,360333.38
500,1,1,1,5,71236.07
600,3,7,8,2,728650.01
700,8,9,4,2,731419.04
600,9,7,10,4,2056448.94
585,5,5,6,4,699455.36
600,3,5,10,5,1423076.35
700,3,1,10,5,545932.53
500,6,5,9,4,1021661.28
700,4,4,4,1,231681.76
700,6,1,3,2,317288.95
585,2,1,4,4,160959.34
585,4,1,4,2,164605.47
585,9,6,4,5,1072556.02
500,3,5,2,3,179269.38
700,3,7,2,2,248777.49
600,6,2,1,3,300343.8
585,7,7,8,1,662507.97
600,8,6,7,3,894716.91
600,3,2,7,2,209323.13
700,8,10,7,5,2826104.89
585,3,3,4,2,173954.44
700,7,7,2,5,982603.34
585,5,2,7,5,600862.32
585,4,7,6,2,534735.82
700,9,4,3,5,1135536.89
600,3,1,2,5,266247.46
500,3,6,1,2,121414.48
600,6,5,9,5,1473629.67
600,6,3,3,5,586903.86
585,7,2,8,5,803507.43
700,3,3,9,3,495858.55
600,5,8,2,1,236519.09
700,10,5,10,5,2272958.7
500,5,7,4,5,767203.96
585,5,6,4,4,592305.61
585,2,6,2,5,325849.96
585,6,9,9,4,2235559.29
600,1,9,6,2,627932.69
600,5,9,8,5,2425730.99
600,7,10,8,2,1353039.38
585,6,6,8,4,1176308.44
500,8,8,5,3,749607.32
500,7,9,3,1,315821.09
500,9,10,5,2,767027.97
700,9,9,2,5,1308457.5
585,10,4,7,4,963828.55
600,5,4,3,4,426558.82
600,9,10,7,4,2057052.94
700,6,2,10,5,1043227.52
585,4,2,2,3,207730.21
600,8,2,9,2,441469.05
600,3,5,3,2,205712.34
700,5,9,6,5,1843315.69
700,3,2,8,2,272843.28
600,10,3,7,5,1142242.75
500,4,5,5,1,220076.02
700,3,5,6,2,390411.55
500,9,10,3,5,1104788.67
585,2,2,3,3,131690.04
700,9,4,5,2,584140.26
600,1,9,7,4,1323277.61
600,10,10,8,4,2469764.23
500,7,7,1,3,305253.97
600,10,2,3,3,516496.3
600,6,4,5,5,777418.04
585,10,4,8,3,808819.83
700,2,1,4,5,273790.39
700,5,6,8,2,738380.94
585,7,4,5,2,379966.95
600,1,5,7,4,573413.74
700,1,2,7,1,116991.53
700,6,6,2,3,491001.44
500,6,5,8,5,1155775.71
700,7,9,10,5,3678660.44
600,9,8,8,3,1418820.19
600,8,8,6,4,1318563.92
700,1,1,3,2,68624.95
500,4,3,3,2,150527.98
585,5,3,1,2,191983.41
700,5,7,5,5,1210726.02
585,1,3,9,5,584271.37
700,9,8,8,5,2656003.55
700,6,9,4,2,630737.84
585,7,1,8,3,406396.13
600,1,4,8,2,311623.74
500,5,7,1,5,402117.35
700,4,10,10,5,3905745.51
600,3,1,5,5,317297.35
500,8,7,1,1,200493.68
500,10,7,9,4,1691254.86
700,4,2,1,4,357222.06
600,8,9,10,3,2104961.58
700,9,10,10,5,4450333.52
500,4,8,5,5,1044193.05
600,3,10,9,2,1436256.41
600,10,5,7,3,868824.88
500,10,9,4,5,1287138.79
500,1,6,9,2,615753.05
500,10,9,3,2,485361.73
585,6,9,4,1,417165.48
500,7,6,9,2,768680.07
585,2,4,9,5,881880.66
600,7,2,6,2,335466.53
700,6,5,2,3,467772.0
500,3,7,6,3,613318.86
700,10,3,4,1,436086.61
500,2,3,9,1,218908.54
585,9,1,10,3,536705.55
585,9,3,1,5,725396.73
500,3,4,4,2,176200.2
700,4,7,5,3,652373.11
585,8,10,3,5,1213968.85
600,10,1,5,2,399779.42
600,4,9,10,1,1133410.51
585,3,9,5,1,429224.28
500,6,10,3,4,722601.53
585,10,2,2,3,479453.1
500,9,8,5,5,1322035.2
500,9,1,5,4,443962.86
500,4,8,1,2,170966.41
600,7,1,9,1,263127.48
585,4,6,8,3,815565.78
585,6,10,7,2,1098029.31
500,4,6,9,4,1168317.91
700,2,4,10,1,381642.98
585,7,7,1,5,657882.76
585,5,4,6,4,591489.61
700,6,3,7,2,454980.75
600,8,6,1,5,740029.57
500,8,10,5,5,1627272.29
700,3,1,5,3,240321.39
600,1,8,10,2,1133888.51
600,6,4,9,4,931433.14
700,4,1,9,2,283363.21
600,10,1,7,4,712580.79
500,2,8,6,2,539731.94
585,2,9,5,4,882301.04
585,4,5,9,1,456566.91
700,5,3,3,3,386110.66
585,3,9,8,3,1333246.28
500,3,3,7,3,301074.75
700,2,10,5,5,1399553.07
585,4,4,9,5,1035118.82
500,3,2,7,3,229051.26
600,3,10,1,2,210001.13
700,2,1,2,2,111378.94
585,1,6,2,3,149173.58
600,8,4,2,1,259647.18
585,10,3,3,1,306564.92
700,8,3,4,1,361163.46
700,9,8,2,4,962976.7
600,1,2,2,3,74340.83
700,7,2,6,5,937334.22
700,8,9,4,1,562267.34
585,8,2,9,5,935960.3
585,8,9,1,2,362995.91
700,9,6,1,4,832325.0
700,8,3,10,2,673127.39
700,2,1,9,3,238816.21
500,9,10,5,1,591130.05
500,1,10,8,2,1122730.86
600,2,5,6,2,313731.04
585,1,8,9,1,736371.31
700,3,4,1,2,175701.22
500,2,10,3,5,715341.87
600,8,4,1,4,536493.06
600,4,8,9,4,1804220.1
585,10,8,2,4,794332.13
700,5,8,10,1,1036905.89
700,5,4,2,2,294320.97
585,3,9,2,2,252747.92
585,1,3,2,5,144615.55
600,2,1,3,4,154551.72
700,6,7,10,1,913826.56
700,7,1,6,1,304099.52
600,5,6,8,2,670598.66
500,9,10,5,3,996296.06
500,3,4,2,1,94636.91
585,8,3,9,2,509132.8
585,4,4,2,4,310965.07
700,9,1,9,4,898474.43
500,8,2,6,1,218235.34
700,8,6,10,3,1431226.11
600,7,6,9,1,652101.51
585,4,5,2,5,438124.84
500,7,2,5,3,309803.8
500,2,1,5,5,187199.32
600,6,8,1,1,224076.75
600,8,7,3,5,982068.62
585,10,9,10,3,2176082.63
700,6,6,2,4,636827.48
700,2,9,1,3,239604.21
600,3,5,5,5,644794.65
700,4,9,7,5,2076900.45
500,8,8,3,1,304442.16
600,10,8,1,4,735512.6
500,10,2,2,1,211912.31
700,6,6,4,5,1041793.52
700,5,9,8,1,900621.07
700,7,7,9,1,842248.92
600,7,8,1,3,422623.64
600,7,9,6,5,1857592.61
500,8,10,1,4,510606.34
600,6,7,7,2,720058.94
600,1,6,8,3,682697.41
500,4,5,3,4,331192.08
585,7,4,3,3,406991.13
600,1,2,4,3,106444.76
500,1,2,7,3,163661.55
500,6,4,7,5,823173.79
700,1,2,8,2,174114.08
600,2,9,4,5,891108.63
500,2,2,6,5,285415.46
700,3,7,2,3,324280.04
585,6,2,1,3,286881.36
500,10,4,9,4,991355.61
700,2,5,4,4,397712.21
500,3,3,3,1,96484.6
585,1,7,1,4,154165.3
585,5,6,9,2,763848.61
600,6,4,5,5,778597.04
585,8,6,2,4,603273.18
700,5,3,3,5,652769.5
585,2,7,10,5,2103386.42
500,9,8,2,2,351246.01
585,10,5,1,2,382659.09
700,4,5,1,3,304609.67
585,10,9,8,4,2143628.29
500,3,3,7,2,231329.65
600,10,7,4,4,994389.49
700,3,8,5,1,404105.16
600,8,4,8,1,436699.58
500,6,6,9,1,572499.82
585,5,5,1,1,161263.33
700,3,2,8,4,459340.91
600,3,6,8,3,776469.19
700,1,4,5,3,240326.5
585,2,9,6,2,659674.57
600,8,10,8,2,1389560.52
585,4,8,2,4,443298.76
500,9,1,8,4,502802.09
585,5,5,10,5,1563615.06
700,10,8,1,5,1244712.09
500,4,5,5,1,221369.02
600,4,9,8,5,2345549.43
585,6,5,3,4,512395.2
500,5,1,5,5,354878.81
600,1,5,9,4,825163.28
600,4,5,6,3,502845.83
500,10,2,6,5,730952.08
585,1,3,2,5,144253.55
500,9,7,8,3,1100605.94
700,3,4,8,3,551202.51
600,10,4,1,3,509565.44
700,1,7,2,3,194158.48
500,3,2,3,2,108283.13
500,7,8,9,2,1100594.31
585,1,3,3,4,141443.2
500,8,6,6,3,670750.89
500,6,2,9,3,392129.18
700,1,1,3,4,115415.47
600,6,1,7,2,275753.32
500,4,8,9,4,1729769.92
585,8,6,7,1,519501.82
585,10,2,9,2,496114.01
500,7,3,9,2,408737.22
585,7,7,8,5,1889698.05
500,7,8,9,3,1429320.31
585,2,3,5,4,277017.96
500,1,5,4,1,123899.12
600,3,8,10,4,2039041.74
500,4,7,5,3,527054.4
600,2,7,6,3,609928.58
585,7,10,5,3,1015699.58
585,10,3,1,1,282388.21
585,8,1,3,2,297378.45
600,1,7,6,4,730776.8
585,6,5,1,4,411511.19
500,1,10,2,1,156470.23
600,10,3,7,1,400450.15
585,6,3,5,3,394110.77
700,8,3,9,3,818323.95
500,7,10,1,4,468863.78
500,7,5,4,1,242351.99
600,6,9,5,4,1134862.05
500,2,3,8,3,315703.76
600,5,8,3,4,631944.34
700,10,6,7,3,1160343.6
585,4,7,8,5,1660320.81
600,8,10,5,5,1822282.17
500,2,5,3,1,111975.85
585,8,1,7,4,564219.72
600,5,8,3,2,375673.61
700,8,10,1,5,1092508.55
500,4,1,2,3,148339.88
585,4,3,8,3,430755.31
500,8,3,3,2,252819.0
600,4,2,2,3,217718.5
585,1,8,7,5,1432239.57
600,1,10,7,1,711781.75
700,8,10,6,2,1101532.39
600,6,1,8,1,222281.75
600,1,3,9,5,587968.86
500,9,3,3,5,607218.94
585,4,6,9,4,1232376.92
585,3,5,9,3,723472.23
700,1,4,4,4,252820.32
700,2,8,9,3,1328126.39
500,5,4,10,1,402016.37
585,8,8,8,5,2283208.35
700,5,5,7,4,931589.71
700,10,9,1,4,982077.89
600,6,8,1,2,290111.27
700,6,2,6,3,490869.44
500,9,3,2,3,338833.59
500,1,1,5,4,100995.38
600,6,8,5,1,457340.83
500,9,4,9,3,729843.8
600,7,2,5,3,411312.54
600,8,10,10,1,1440691.49
600,7,3,2,3,374216.63
700,3,5,8,2,523099.41
700,7,9,9,3,1901656.98
585,4,2,1,4,255851.45
600,7,8,4,1,408697.93
500,10,5,2,5,690319.8
700,5,7,1,5,669271.22
585,3,4,6,5,616240.54
500,2,3,3,2,100878.98
600,3,3,5,2,204230.34
700,5,1,8,1,245773.23
585,10,8,4,4,1052284.78
600,7,10,6,2,957863.61
700,8,5,8,3,1003787.73
600,1,3,10,2,312522.74
600,6,10,9,5,3396195.39
500,1,7,10,2,914448.74
600,3,3,4,2,180396.83
585,7,10,4,4,1079244.87
700,3,5,5,1,256516.01
700,2,4,6,2,276212.1
700,7,9,4,3,884600.58
585,2,10,10,3,2144055.84
600,6,9,10,3,2010384.8
600,1,3,4,3,137751.31
500,10,9,4,1,452934.83
500,2,4,3,3,155997.13
500,4,4,5,1,183354.06
700,8,1,10,2,498873.49
500,10,2,4,3,389176.41
600,2,4,7,1,228742.08
585,9,8,4,3,764060.01
700,8,6,4,4,969392.02
700,1,8,7,1,513519.68
585,4,6,9,1,562988.46
500,1,9,9,3,1482570.37
600,4,4,8,5,925151.47
700,6,7,2,5,873184.14
600,2,6,8,3,730523.3
700,4,10,7,4,1837864.6
600,4,2,3,5,390272.72
500,10,7,7,3,980055.93
600,7,10,1,5,779908.85
600,10,2,4,4,693404.38
600,8,3,4,4,610969.89
585,5,5,3,5,588203.58
700,9,1,7,1,388964.89
700,7,2,5,3,532856.28
500,10,2,8,1,290618.94
500,8,10,7,3,1420003.64
600,9,8,5,1,540830.78
585,3,4,5,3,312337.67
600,9,8,4,4,1020005.37
585,2,8,7,5,1507931.65
500,9,3,6,3,456262.82
700,9,4,8,4,1221224.34
700,5,7,6,4,1088177.76
600,6,3,1,5,521120.39
600,8,2,5,2,353770.1
585,3,5,10,2,643749.47
585,5,9,3,2,404957.76
600,9,1,6,5,820326.14
700,10,4,7,5,1581764.85
585,9,3,8,2,503744.0
500,8,7,2,3,394759.03
600,5,1,9,1,206914.18
700,2,7,4,2,322862.01
500,4,2,7,1,155165.7
585,8,1,6,5,708214.71
585,2,4,2,3,148761.5
585,9,3,9,3,707839.05
700,4,4,1,3,293054.67
700,3,10,6,3,1106912.71
600,3,3,7,1,204612.6
585,7,3,1,2,262729.44
585,8,3,8,5,1029497.57
700,9,6,9,1,798581.65
700,1,10,2,3,293775.75
585,8,1,5,3,406451.08
700,4,8,9,3,1457873.95
500,7,2,5,3,310047.8
600,10,9,5,4,1381135.48
600,2,10,8,5,2569656.0
500,3,7,4,5,656978.3
600,5,2,10,1,277230.17
500,8,8,8,2,965943.55
585,9,10,4,4,1196217.99
600,3,7,3,3,345286.35
600,10,10,5,1,694916.76
700,4,6,10,2,902321.99
700,7,6,7,3,966768.76
500,4,6,2,1,139955.09
700,8,6,8,1,682937.95
585,1,2,4,2,80571.99
700,5,9,1,2,332920.81
500,2,4,7,2,273881.81
700,3,2,4,3,252774.71
700,3,8,10,5,2735810.48
600,5,2,8,1,236016.09
585,8,2,8,4,677415.01
500,3,1,10,5,385728.4
585,7,3,9,3,617433.42
500,9,2,3,4,439647.17
700,3,1,5,1,141516.43
600,2,8,1,2,142773.69
500,8,10,1,1,234087.94
500,5,6,9,1,551835.51
585,9,3,8,2,505128.0
600,6,7,10,3,1440107.14
700,5,8,3,1,339812.06
500,3,4,2,3,157425.93
700,4,9,4,5,1167592.32
500,2,2,1,4,106006.33
585,9,1,4,3,440248.9
700,10,6,2,3,748659.56
600,5,4,5,1,246000.07
500,3,8,6,5,1239185.98
585,8,10,1,2,378714.79
585,4,5,6,1,292760.62
585,7,6,2,2,323376.6
600,1,8,8,1,614745.36
585,7,5,6,5,1061022.63
600,4,8,9,5,2346301.43
600,6,10,4,1,474500.72
500,7,3,7,4,561498.02
600,9,5,9,5,1715415.36
500,2,1,4,1,60044.48
585,9,9,3,3,708143.05
600,8,6,6,2,605479.2
500,7,6,2,2,257072.03
500,4,5,10,2,640402.45
585,7,4,3,1,241039.22
600,8,6,7,4,1162629.29
700,5,2,3,3,365005.81
700,7,5,6,4,993144.31
700,8,4,4,3,646571.44
585,6,3,9,1,338940.67
700,7,8,7,1,743416.14
500,5,3,8,3,414654.82
500,5,3,5,2,221810.42
585,6,10,10,4,3020664.13
600,8,1,4,3,413362.66
500,2,10,5,5,1292590.32
585,9,7,1,4,623758.78
585,1,2,2,3,71797.76
585,10,5,9,3,1039159.95
500,9,9,10,5,3415998.47
585,1,5,5,5,480324.04
585,6,9,7,4,1615098.62
600,4,10,3,2,422958.17
500,2,8,6,4,911328.2
700,8,2,6,5,1046934.43
500,10,2,10,5,943679.58
600,4,10,7,1,797347.7
500,4,3,4,3,223645.83
700,9,3,4,5,1136065.89
585,4,4,9,1,363705.23
600,8,7,9,4,1755881.1
700,4,9,2,5,762273.48
600,2,6,6,2,386256.33
600,5,6,1,5,498755.89
700,6,9,9,5,3103973.52
500,10,1,5,4,486739.42
585,9,5,8,4,1160946.89
700,3,8,3,2,340672.68
500,5,8,7,3,967644.52
600,5,5,5,1,282328.03
600,5,3,2,4,361495.91
700,5,6,8,3,958514.92
700,2,7,10,1,760735.26
500,2,7,6,1,344056.44
500,10,8,4,4,893138.77
700,3,9,10,1,1135869.14
585,6,7,3,3,472959.59
500,7,9,9,2,1293202.54
500,6,7,7,3,847838.51
700,4,4,3,4,453182.9
585,6,7,9,4,1614879.62
600,8,6,9,4,1491072.52
585,10,7,10,4,2088187.35
600,1,3,1,2,55391.49
585,7,3,10,2,519435.68
600,1,7,5,2,339491.83
700,3,5,1,1,142923.43
500,2,8,6,1,416357.96
585,8,6,3,1,310253.83
585,8,6,6,5,1296540.84
600,5,6,5,5,927685.89
600,10,8,8,1,868427.22
585,2,9,10,2,1397471.0
600,7,1,2,2,268397.76
585,9,1,3,1,255665.59
700,7,3,8,5,1185199.35
500,7,2,7,4,469514.78
600,5,8,4,4,774014.95
500,5,5,2,2,189046.45
600,5,9,3,1,318749.17
585,6,9,1,2,292811.89
700,7,1,9,2,433687.01
585,10,4,3,5,914704.85
700,8,7,10,1,991429.72
700,10,2,7,1,460292.23
600,5,6,7,3,751121.25
585,6,5,4,2,344606.93
700,8,7,6,4,1340347.15
500,2,10,7,1,724137.72
585,10,2,4,3,509561.03
585,5,3,10,2,448831.65
700,2,8,8,5,1891366.12
600,7,7,6,1,502358.37
585,10,3,1,3,474714.02
600,2,5,1,5,237056.79
600,5,4,2,4,384137.61
700,10,4,10,1,687839.59
585,8,5,7,2,582316.78
585,1,9,8,2,956831.8
600,8,7,8,3,1182820.86
700,1,1,5,3,110487.83
600,9,7,7,2,829794.38
700,1,7,5,2,352803.28
700,8,4,3,2,468818.2
700,4,4,8,1,364930.69
700,8,7,2,1,383836.07
700,5,2,1,1,201266.88
500,9,8,10,1,1019439.3
700,2,10,5,5,1400705.07
500,6,9,3,5,841733.27
600,2,7,5,2,377516.97
600,1,6,7,5,948147.24
585,5,1,3,2,192952.41
700,4,3,7,3,461083.81
585,2,9,8,3,1288975.46
600,4,8,7,1,587869.2
500,8,5,10,2,740929.46
600,3,3,7,2,265827.58
600,4,5,6,4,652427.48
700,9,1,3,1,358343.65
600,7,1,9,2,341081.83
500,6,3,7,4,520314.46
600,10,4,4,1,358691.96
500,4,3,4,5,374819.37
500,6,3,2,2,185052.64
500,2,9,1,5,294990.28
500,3,7,1,2,133310.96
585,5,1,7,2,230094.51
500,1,9,10,4,2284794.57
585,1,8,7,2,652097.59
700,6,5,10,5,1837167.89
700,3,9,3,2,381458.5
600,1,7,3,1,147824.3
585,6,4,7,4,729255.3
500,1,2,3,4,96439.69
585,10,4,8,3,808413.83
600,9,3,3,1,292009.52
600,10,7,5,4,1129404.94
500,10,3,5,2,348875.93
500,2,1,5,4,144968.94
500,8,6,8,1,533056.82
700,7,8,8,4,1875840.49
700,7,3,8,4,910650.81
600,7,3,10,5,1165240.15
585,4,6,3,1,202529.33
585,6,7,10,2,1097831.31
